  time(s)      time(days)   fissrate     neuflue1     neuflue2     dpa(dpa)     bup(Mwd/kgM) bupave       bup(FIMA)    bup2(FIMA)   bupave(FIMA) temfi(c)     temfo(c)     temci(c)     temco(c)     tfave(c)     tcave(c)     hgap(w/m2/k) rfi(mm)      rfo(mm)      rci(mm)      rco(mm)      gap(mkm)     gapth(mkm)   gpres(mPa)   pfc(mpa)     htc(w/m2-k)  fgrpp(%)     efs(%)       eh(%)        et(%)        efh(%)       efz(%)       ez(%)        dlfuel(%)    dlfuelp(%)   dlclad(%)    ecef(%)      swclose(-)   swopen(-)    swsol(-)     swtot(-)     efsz(-)      efsh(-)      efsr(-)      xwast(m)     phstrain(%)  tchstrain(%)   sigh(MPa)  gap_state    
  4.12000E+07  4.76852E+02  3.04459E+19  1.15794E+01  1.18442E+01  4.73767E+01  3.01805E+01  3.01805E+01  3.28326E-02  3.58525E-02  3.28326E-02  8.36347E+02  5.70111E+02  5.69998E+02  5.38331E+02  7.00827E+02  5.53574E+02  1.57311E+07  0.00000E+00  4.53920E+00  4.54125E+00  5.06640E+00  2.04877E+00  4.04877E+00  1.44143E+00  1.10779E+01  1.33276E+05  8.03256E+01  1.32338E+01  8.94275E-01  6.76114E-01  1.80068E+01  6.98368E+00  9.64411E-01  6.72709E+00  5.48322E+00  9.69368E-01  0.00000E+00  9.96128E-02  2.47742E-01  4.92489E-02  3.97013E-01  7.81465E-02  1.59352E-01  1.59352E-01  1.60235E-05  1.11470E+00  7.69941E-02  7.46958E+01       clos
  4.13000E+07  4.78009E+02  3.04459E+19  1.15808E+01  1.18729E+01  4.74917E+01  3.02538E+01  3.02538E+01  3.29123E-02  3.59395E-02  3.29123E-02  8.36247E+02  5.70111E+02  5.69998E+02  5.38331E+02  7.00781E+02  5.53574E+02  1.57311E+07  0.00000E+00  4.53923E+00  4.54128E+00  5.06642E+00  2.04877E+00  4.04877E+00  1.44547E+00  1.10775E+01  1.33276E+05  8.03694E+01  1.32338E+01  8.94853E-01  6.76114E-01  1.80067E+01  6.98455E+00  9.65283E-01  6.72910E+00  5.48522E+00  9.71385E-01  0.00000E+00  9.96848E-02  2.47622E-01  4.93684E-02  3.97013E-01  7.81465E-02  1.59352E-01  1.59352E-01  1.60847E-05  1.11648E+00  7.73538E-02  7.46926E+01       clos
  4.14000E+07  4.79167E+02  3.04459E+19  1.15823E+01  1.19017E+01  4.76067E+01  3.03270E+01  3.03270E+01  3.29920E-02  3.60265E-02  3.29920E-02  8.36389E+02  5.70111E+02  5.69998E+02  5.38331E+02  7.00900E+02  5.53574E+02  1.57311E+07  0.00000E+00  4.53926E+00  4.54131E+00  5.06644E+00  2.04877E+00  4.04877E+00  1.44947E+00  1.10983E+01  1.33276E+05  8.04099E+01  1.32338E+01  8.95587E-01  6.76114E-01  1.80071E+01  6.98539E+00  9.66117E-01  6.73107E+00  5.48716E+00  9.73353E-01  0.00000E+00  9.97625E-02  2.47503E-01  4.94879E-02  3.97013E-01  7.81465E-02  1.59352E-01  1.59352E-01  1.61460E-05  1.11788E+00  7.77137E-02  7.48813E+01       clos
  4.15000E+07  4.80324E+02  3.04459E+19  1.15837E+01  1.19304E+01  4.77217E+01  3.04003E+01  3.04003E+01  3.30717E-02  3.61135E-02  3.30717E-02  8.36304E+02  5.70111E+02  5.69998E+02  5.38331E+02  7.00852E+02  5.53574E+02  1.57311E+07  0.00000E+00  4.53928E+00  4.54133E+00  5.06646E+00  2.04877E+00  4.04877E+00  1.45362E+00  1.10712E+01  1.33276E+05  8.04603E+01  1.32338E+01  8.96021E-01  6.76114E-01  1.80070E+01  6.98614E+00  9.66868E-01  6.73317E+00  5.48930E+00  9.75454E-01  0.00000E+00  9.98321E-02  2.47383E-01  4.96075E-02  3.97013E-01  7.81465E-02  1.59352E-01  1.59352E-01  1.62074E-05  1.11959E+00  7.80739E-02  7.46372E+01       clos
  4.16000E+07  4.81481E+02  3.04459E+19  1.15851E+01  1.19592E+01  4.78367E+01  3.04735E+01  3.04735E+01  3.31513E-02  3.62005E-02  3.31513E-02  8.36300E+02  5.70111E+02  5.69998E+02  5.38331E+02  7.00854E+02  5.53574E+02  1.57311E+07  0.00000E+00  4.53931E+00  4.54136E+00  5.06648E+00  2.04877E+00  4.04877E+00  1.45761E+00  1.10791E+01  1.33276E+05  8.05001E+01  1.32338E+01  8.96668E-01  6.76114E-01  1.80071E+01  6.98698E+00  9.67707E-01  6.73517E+00  5.49127E+00  9.77448E-01  0.00000E+00  9.98981E-02  2.47263E-01  4.97270E-02  3.97013E-01  7.81465E-02  1.59352E-01  1.59352E-01  1.62688E-05  1.12108E+00  7.84352E-02  7.47083E+01       clos
  4.17000E+07  4.82639E+02  3.04459E+19  1.15865E+01  1.19879E+01  4.79517E+01  3.05468E+01  3.05468E+01  3.32310E-02  3.62876E-02  3.32310E-02  8.36212E+02  5.70111E+02  5.69998E+02  5.38331E+02  7.00805E+02  5.53574E+02  1.57311E+07  0.00000E+00  4.53933E+00  4.54138E+00  5.06650E+00  2.04877E+00  4.04877E+00  1.46166E+00  1.10696E+01  1.33276E+05  8.05434E+01  1.32338E+01  8.97196E-01  6.76114E-01  1.80070E+01  6.98781E+00  9.68540E-01  6.73721E+00  5.49332E+00  9.79489E-01  0.00000E+00  9.99620E-02  2.47144E-01  4.98465E-02  3.97013E-01  7.81465E-02  1.59352E-01  1.59352E-01  1.63303E-05  1.12286E+00  7.87957E-02  7.46236E+01       clos
  4.18000E+07  4.83796E+02  3.04459E+19  1.15879E+01  1.20167E+01  4.80667E+01  3.06200E+01  3.06200E+01  3.33107E-02  3.63746E-02  3.33107E-02  8.36117E+02  5.70111E+02  5.69998E+02  5.38331E+02  7.00755E+02  5.53574E+02  1.57311E+07  0.00000E+00  4.53936E+00  4.54141E+00  5.06652E+00  2.04877E+00  4.04877E+00  1.46583E+00  1.10798E+01  1.33276E+05  8.05934E+01  1.32338E+01  8.97829E-01  6.76114E-01  1.80069E+01  6.98873E+00  9.69462E-01  6.73928E+00  5.49544E+00  9.81557E-01  0.00000E+00  9.90232E-02  2.47024E-01  4.99661E-02  3.97013E-01  7.81465E-02  1.59352E-01  1.59352E-01  1.63919E-05  1.12454E+00  7.91562E-02  7.47178E+01       clos
  4.19000E+07  4.84954E+02  3.04459E+19  1.15893E+01  1.20454E+01  4.81817E+01  3.06933E+01  3.06933E+01  3.33904E-02  3.64616E-02  3.33904E-02  8.36091E+02  5.70111E+02  5.69998E+02  5.38331E+02  7.00767E+02  5.53574E+02  1.57311E+07  0.00000E+00  4.53938E+00  4.54143E+00  5.06653E+00  2.04877E+00  4.04877E+00  1.46982E+00  1.10344E+01  1.33276E+05  8.06326E+01  1.32338E+01  8.98169E-01  6.76114E-01  1.80069E+01  6.98939E+00  9.70118E-01  6.74128E+00  5.49740E+00  9.83562E-01  0.00000E+00  9.90939E-02  2.46905E-01  5.00856E-02  3.97013E-01  7.81465E-02  1.59352E-01  1.59352E-01  1.64535E-05  1.12578E+00  7.95168E-02  7.43095E+01       clos
  4.20000E+07  4.86111E+02  3.04459E+19  1.15907E+01  1.20742E+01  4.82967E+01  3.07665E+01  3.07665E+01  3.34701E-02  3.65486E-02  3.34701E-02  8.36097E+02  5.70111E+02  5.69998E+02  5.38331E+02  7.00792E+02  5.53574E+02  1.57311E+07  0.00000E+00  4.53941E+00  4.54146E+00  5.06655E+00  2.04877E+00  4.04877E+00  1.47390E+00  1.10500E+01  1.33276E+05  8.06770E+01  1.32338E+01  8.98852E-01  6.76114E-01  1.80070E+01  6.99027E+00  9.70997E-01  6.74331E+00  5.49943E+00  9.85595E-01  0.00000E+00  9.91652E-02  2.46785E-01  5.02052E-02  3.97013E-01  7.81465E-02  1.59352E-01  1.59352E-01  1.65152E-05  1.12751E+00  7.98784E-02  7.44503E+01       clos
  4.21000E+07  4.87269E+02  3.04459E+19  1.15921E+01  1.21029E+01  4.84117E+01  3.08398E+01  3.08398E+01  3.35498E-02  3.66357E-02  3.35498E-02  8.36008E+02  5.70111E+02  5.69998E+02  5.38331E+02  7.00743E+02  5.53574E+02  1.57311E+07  0.00000E+00  4.53944E+00  4.54148E+00  5.06657E+00  2.04877E+00  4.04877E+00  1.47791E+00  1.10541E+01  1.33276E+05  8.07170E+01  1.32338E+01  8.99453E-01  6.76114E-01  1.80070E+01  6.99116E+00  9.71892E-01  6.74535E+00  5.50145E+00  9.87630E-01  0.00000E+00  9.92293E-02  2.46666E-01  5.03247E-02  3.97013E-01  7.81465E-02  1.59352E-01  1.59352E-01  1.65770E-05  1.12892E+00  8.02381E-02  7.44878E+01       clos
  4.22000E+07  4.88426E+02  3.04459E+19  1.15935E+01  1.21317E+01  4.85266E+01  3.09130E+01  3.09130E+01  3.36295E-02  3.67227E-02  3.36295E-02  8.35918E+02  5.70111E+02  5.69998E+02  5.38331E+02  7.00692E+02  5.53574E+02  1.57311E+07  0.00000E+00  4.53946E+00  4.54151E+00  5.06659E+00  2.04877E+00  4.04877E+00  1.48204E+00  1.10568E+01  1.33276E+05  8.07642E+01  1.32338E+01  9.00047E-01  6.76114E-01  1.80069E+01  6.99205E+00  9.72782E-01  6.74745E+00  5.50360E+00  9.89734E-01  0.00000E+00  9.92905E-02  2.46546E-01  5.04442E-02  3.97013E-01  7.81465E-02  1.59352E-01  1.59352E-01  1.66389E-05  1.13070E+00  8.05981E-02  7.45124E+01       clos
  4.23000E+07  4.89583E+02  3.04459E+19  1.15949E+01  1.21604E+01  4.86416E+01  3.09863E+01  3.09863E+01  3.37092E-02  3.68097E-02  3.37092E-02  8.35890E+02  5.70111E+02  5.69998E+02  5.38331E+02  7.00704E+02  5.53574E+02  1.57311E+07  0.00000E+00  4.53949E+00  4.54153E+00  5.06661E+00  2.04877E+00  4.04877E+00  1.48607E+00  1.10439E+01  1.33276E+05  8.08047E+01  1.32338E+01  9.00560E-01  6.76114E-01  1.80069E+01  6.99286E+00  9.73585E-01  6.74949E+00  5.50561E+00  9.91771E-01  0.00000E+00  9.93597E-02  2.46427E-01  5.05638E-02  3.97013E-01  7.81465E-02  1.59352E-01  1.59352E-01  1.67008E-05  1.13237E+00  8.09584E-02  7.43971E+01       clos
  4.24000E+07  4.90741E+02  3.04459E+19  1.15963E+01  1.21892E+01  4.87566E+01  3.10595E+01  3.10595E+01  3.37889E-02  3.68967E-02  3.37889E-02  8.35845E+02  5.70111E+02  5.69998E+02  5.38331E+02  7.00699E+02  5.53574E+02  1.57311E+07  0.00000E+00  4.53951E+00  4.54156E+00  5.06662E+00  2.04877E+00  4.04877E+00  1.49013E+00  1.10232E+01  1.33276E+05  8.08476E+01  1.32338E+01  9.01048E-01  6.76114E-01  1.80069E+01  6.99357E+00  9.74303E-01  6.75158E+00  5.50770E+00  9.93858E-01  0.00000E+00  9.94296E-02  2.46307E-01  5.06833E-02  3.97013E-01  7.81465E-02  1.59352E-01  1.59352E-01  1.67629E-05  1.13362E+00  8.13190E-02  7.42106E+01       clos
  4.25000E+07  4.91898E+02  3.04459E+19  1.15977E+01  1.22179E+01  4.88716E+01  3.11328E+01  3.11328E+01  3.38686E-02  3.69837E-02  3.38686E-02  8.35759E+02  5.70111E+02  5.69998E+02  5.38331E+02  7.00650E+02  5.53574E+02  1.57311E+07  0.00000E+00  4.53953E+00  4.54158E+00  5.06664E+00  2.04877E+00  4.04877E+00  1.49423E+00  1.10218E+01  1.33276E+05  8.08918E+01  1.32338E+01  9.01619E-01  6.76114E-01  1.80068E+01  6.99444E+00  9.75170E-01  6.75367E+00  5.50982E+00  9.95950E-01  0.00000E+00  9.94963E-02  2.46188E-01  5.08028E-02  3.97013E-01  7.81465E-02  1.59352E-01  1.59352E-01  1.68250E-05  1.13552E+00  8.16793E-02  7.41970E+01       clos
  4.26000E+07  4.93056E+02  3.04459E+19  1.15991E+01  1.22467E+01  4.89866E+01  3.12060E+01  3.12060E+01  3.39482E-02  3.70708E-02  3.39482E-02  8.35759E+02  5.70111E+02  5.69998E+02  5.38331E+02  7.00672E+02  5.53574E+02  1.57311E+07  0.00000E+00  4.53956E+00  4.54161E+00  5.06667E+00  2.04877E+00  4.04877E+00  1.49822E+00  1.10421E+01  1.33276E+05  8.09296E+01  1.32338E+01  9.02327E-01  6.76114E-01  1.80069E+01  6.99535E+00  9.76075E-01  6.75568E+00  5.51179E+00  9.97962E-01  0.00000E+00  9.95589E-02  2.46068E-01  5.09224E-02  3.97013E-01  7.81465E-02  1.59352E-01  1.59352E-01  1.68871E-05  1.13667E+00  8.20387E-02  7.43813E+01       clos
  4.27000E+07  4.94213E+02  3.04459E+19  1.16005E+01  1.22754E+01  4.91016E+01  3.12793E+01  3.12793E+01  3.40279E-02  3.71578E-02  3.40279E-02  8.35639E+02  5.70111E+02  5.69998E+02  5.38331E+02  7.00619E+02  5.53574E+02  1.57311E+07  0.00000E+00  4.53959E+00  4.54164E+00  5.06669E+00  2.04877E+00  4.04877E+00  1.50232E+00  1.10538E+01  1.33276E+05  8.09738E+01  1.32338E+01  9.02966E-01  6.76114E-01  1.80068E+01  6.99628E+00  9.77008E-01  6.75783E+00  5.51396E+00  1.00011E+00  0.00000E+00  9.96203E-02  2.45949E-01  5.10419E-02  3.97013E-01  7.81465E-02  1.59352E-01  1.59352E-01  1.69494E-05  1.13855E+00  8.23983E-02  7.44873E+01       clos
  4.28000E+07  4.95370E+02  3.04459E+19  1.16019E+01  1.23041E+01  4.92166E+01  3.13526E+01  3.13526E+01  3.41076E-02  3.72448E-02  3.41076E-02  8.35747E+02  5.70111E+02  5.69998E+02  5.38331E+02  7.00682E+02  5.53574E+02  1.57311E+07  0.00000E+00  4.53961E+00  4.54166E+00  5.06670E+00  2.04877E+00  4.04877E+00  1.50639E+00  1.10177E+01  1.33276E+05  8.10159E+01  1.32338E+01  9.03384E-01  6.76114E-01  1.80071E+01  6.99688E+00  9.77611E-01  6.75990E+00  5.51603E+00  1.00218E+00  0.00000E+00  9.96971E-02  2.45829E-01  5.11614E-02  3.97013E-01  7.81465E-02  1.59352E-01  1.59352E-01  1.70117E-05  1.13973E+00  8.27583E-02  7.41628E+01       clos
  4.29000E+07  4.96528E+02  3.04459E+19  1.16033E+01  1.23329E+01  4.93316E+01  3.14258E+01  3.14258E+01  3.41873E-02  3.73318E-02  3.41873E-02  8.35638E+02  5.70111E+02  5.69998E+02  5.38331E+02  7.00630E+02  5.53574E+02  1.57311E+07  0.00000E+00  4.53964E+00  4.54169E+00  5.06672E+00  2.04877E+00  4.04877E+00  1.51044E+00  1.10280E+01  1.33276E+05  8.10565E+01  1.32338E+01  9.04018E-01  6.76114E-01  1.80070E+01  6.99781E+00  9.78535E-01  6.76201E+00  5.51814E+00  1.00429E+00  0.00000E+00  9.97574E-02  2.45710E-01  5.12810E-02  3.97013E-01  7.81465E-02  1.59352E-01  1.59352E-01  1.70740E-05  1.14170E+00  8.31198E-02  7.42550E+01       clos
  4.30000E+07  4.97685E+02  3.04459E+19  1.16048E+01  1.23616E+01  4.94466E+01  3.14991E+01  3.14991E+01  3.42670E-02  3.74188E-02  3.42670E-02  8.35545E+02  5.70111E+02  5.69998E+02  5.38331E+02  7.00577E+02  5.53574E+02  1.57311E+07  0.00000E+00  4.53966E+00  4.54171E+00  5.06674E+00  2.04877E+00  4.04877E+00  1.51457E+00  1.10189E+01  1.33276E+05  8.11021E+01  1.32338E+01  9.04546E-01  6.76114E-01  1.80068E+01  6.99864E+00  9.79370E-01  6.76419E+00  5.52035E+00  1.00647E+00  0.00000E+00  9.98160E-02  2.45590E-01  5.14005E-02  3.97013E-01  7.81465E-02  1.59352E-01  1.59352E-01  1.71365E-05  1.14286E+00  8.34798E-02  7.41740E+01       clos
  4.31000E+07  4.98843E+02  3.04459E+19  1.16062E+01  1.23904E+01  4.95616E+01  3.15723E+01  3.15723E+01  3.43467E-02  3.75059E-02  3.43467E-02  8.35548E+02  5.70111E+02  5.69998E+02  5.38331E+02  7.00600E+02  5.53574E+02  1.57311E+07  0.00000E+00  4.53970E+00  4.54175E+00  5.06677E+00  2.04877E+00  4.04877E+00  1.51851E+00  1.10513E+01  1.33276E+05  8.11352E+01  1.32338E+01  9.05319E-01  6.76114E-01  1.80070E+01  6.99960E+00  9.80327E-01  6.76625E+00  5.52233E+00  1.00853E+00  0.00000E+00  9.98876E-02  2.45470E-01  5.15201E-02  3.97013E-01  7.81465E-02  1.59352E-01  1.59352E-01  1.71990E-05  1.14485E+00  8.38409E-02  7.44649E+01       clos
  4.32000E+07  5.00000E+02  3.04459E+19  1.16076E+01  1.24191E+01  4.96766E+01  3.16456E+01  3.16456E+01  3.44264E-02  3.75929E-02  3.44264E-02  8.35603E+02  5.70111E+02  5.69998E+02  5.38331E+02  7.00660E+02  5.53574E+02  1.57311E+07  0.00000E+00  4.53972E+00  4.54177E+00  5.06678E+00  2.04877E+00  4.04877E+00  1.52264E+00  1.10283E+01  1.33276E+05  8.11806E+01  1.32338E+01  9.05801E-01  6.76114E-01  1.80072E+01  7.00028E+00  9.81012E-01  6.76841E+00  5.52453E+00  1.01069E+00  0.00000E+00  9.99603E-02  2.45351E-01  5.16396E-02  3.97013E-01  7.81465E-02  1.59352E-01  1.59352E-01  1.72616E-05  1.14625E+00  8.42016E-02  7.42574E+01       clos
  4.33000E+07  5.01157E+02  3.04459E+19  1.16090E+01  1.24479E+01  4.97916E+01  3.17188E+01  3.17188E+01  3.45061E-02  3.76799E-02  3.45061E-02  8.35504E+02  5.70111E+02  5.69998E+02  5.38331E+02  7.00608E+02  5.53574E+02  1.57311E+07  0.00000E+00  4.53974E+00  4.54179E+00  5.06680E+00  2.04877E+00  4.04877E+00  1.52663E+00  1.10132E+01  1.33276E+05  8.12168E+01  1.32338E+01  9.06296E-01  6.76114E-01  1.80071E+01  7.00109E+00  9.81817E-01  6.77052E+00  5.52661E+00  1.01280E+00  0.00000E+00  9.90225E-02  2.45231E-01  5.17591E-02  3.97013E-01  7.81465E-02  1.59352E-01  1.59352E-01  1.73243E-05  1.14770E+00  8.45627E-02  7.41225E+01       clos
  4.34000E+07  5.02315E+02  3.04459E+19  1.16104E+01  1.24766E+01  4.99065E+01  3.17921E+01  3.17921E+01  3.45858E-02  3.77669E-02  3.45858E-02  8.35410E+02  5.70111E+02  5.69998E+02  5.38331E+02  7.00555E+02  5.53574E+02  1.57311E+07  0.00000E+00  4.53977E+00  4.54182E+00  5.06682E+00  2.04877E+00  4.04877E+00  1.53078E+00  1.10157E+01  1.33276E+05  8.12619E+01  1.32338E+01  9.06886E-01  6.76114E-01  1.80070E+01  7.00198E+00  9.82704E-01  6.77269E+00  5.52881E+00  1.01497E+00  0.00000E+00  9.90808E-02  2.45112E-01  5.18787E-02  3.97013E-01  7.81465E-02  1.59352E-01  1.59352E-01  1.73870E-05  1.14949E+00  8.49235E-02  7.41459E+01       clos
  4.35000E+07  5.03472E+02  3.04459E+19  1.16118E+01  1.25054E+01  5.00215E+01  3.18653E+01  3.18653E+01  3.46655E-02  3.78539E-02  3.46655E-02  8.35316E+02  5.70111E+02  5.69998E+02  5.38331E+02  7.00502E+02  5.53574E+02  1.57311E+07  0.00000E+00  4.53980E+00  4.54184E+00  5.06684E+00  2.04877E+00  4.04877E+00  1.53478E+00  1.10153E+01  1.33276E+05  8.12987E+01  1.32338E+01  9.07460E-01  6.76114E-01  1.80069E+01  7.00285E+00  9.83578E-01  6.77483E+00  5.53091E+00  1.01711E+00  0.00000E+00  9.91403E-02  2.44992E-01  5.19982E-02  3.97013E-01  7.81465E-02  1.59352E-01  1.59352E-01  1.74499E-05  1.15085E+00  8.52839E-02  7.41429E+01       clos
  4.36000E+07  5.04630E+02  3.04459E+19  1.16132E+01  1.25341E+01  5.01365E+01  3.19386E+01  3.19386E+01  3.47452E-02  3.79410E-02  3.47452E-02  8.35284E+02  5.70111E+02  5.69998E+02  5.38331E+02  7.00511E+02  5.53574E+02  1.57311E+07  0.00000E+00  4.53981E+00  4.54186E+00  5.06685E+00  2.04877E+00  4.04877E+00  1.53885E+00  1.09762E+01  1.33276E+05  8.13392E+01  1.32338E+01  9.07832E-01  6.76114E-01  1.80069E+01  7.00353E+00  9.84263E-01  6.77699E+00  5.53309E+00  1.01927E+00  0.00000E+00  9.92052E-02  2.44873E-01  5.21177E-02  3.97013E-01  7.81465E-02  1.59352E-01  1.59352E-01  1.75127E-05  1.15267E+00  8.56446E-02  7.37917E+01       clos
  4.37000E+07  5.05787E+02  3.04459E+19  1.16146E+01  1.25629E+01  5.02515E+01  3.20118E+01  3.20118E+01  3.48248E-02  3.80280E-02  3.48248E-02  8.35284E+02  5.70111E+02  5.69998E+02  5.38331E+02  7.00531E+02  5.53574E+02  1.57311E+07  0.00000E+00  4.53984E+00  4.54189E+00  5.06687E+00  2.04877E+00  4.04877E+00  1.54292E+00  1.09970E+01  1.33276E+05  8.13796E+01  1.32338E+01  9.08540E-01  6.76114E-01  1.80070E+01  7.00444E+00  9.85168E-01  6.77913E+00  5.53523E+00  1.02141E+00  0.00000E+00  9.92717E-02  2.44753E-01  5.22373E-02  3.97013E-01  7.81465E-02  1.59352E-01  1.59352E-01  1.75757E-05  1.15409E+00  8.60063E-02  7.39787E+01       clos
  4.38000E+07  5.06944E+02  3.04459E+19  1.16160E+01  1.25916E+01  5.03665E+01  3.20851E+01  3.20851E+01  3.49045E-02  3.81150E-02  3.49045E-02  8.35188E+02  5.70111E+02  5.69998E+02  5.38331E+02  7.00477E+02  5.53574E+02  1.57311E+07  0.00000E+00  4.53987E+00  4.54192E+00  5.06689E+00  2.04877E+00  4.04877E+00  1.54705E+00  1.09939E+01  1.33276E+05  8.14228E+01  1.32338E+01  9.09099E-01  6.76114E-01  1.80069E+01  7.00530E+00  9.86029E-01  6.78134E+00  5.53747E+00  1.02362E+00  0.00000E+00  9.93287E-02  2.44634E-01  5.23568E-02  3.97013E-01  7.81465E-02  1.59352E-01  1.59352E-01  1.76387E-05  1.15567E+00  8.63677E-02  7.39509E+01       clos
  4.39000E+07  5.08102E+02  3.04459E+19  1.16174E+01  1.26204E+01  5.04815E+01  3.21583E+01  3.21583E+01  3.49842E-02  3.82020E-02  3.49842E-02  8.35097E+02  5.70111E+02  5.69998E+02  5.38331E+02  7.00425E+02  5.53574E+02  1.57311E+07  0.00000E+00  4.53990E+00  4.54195E+00  5.06691E+00  2.04877E+00  4.04877E+00  1.55107E+00  1.10063E+01  1.33276E+05  8.14599E+01  1.32338E+01  9.09742E-01  6.76114E-01  1.80068E+01  7.00623E+00  9.86957E-01  6.78354E+00  5.53963E+00  1.02582E+00  0.00000E+00  9.93970E-02  2.44514E-01  5.24763E-02  3.97013E-01  7.81465E-02  1.59352E-01  1.59352E-01  1.77018E-05  1.15706E+00  8.67283E-02  7.40637E+01       clos
  4.40000E+07  5.09259E+02  3.04459E+19  1.16188E+01  1.26491E+01  5.05965E+01  3.22316E+01  3.22316E+01  3.50639E-02  3.82890E-02  3.50639E-02  8.35219E+02  5.70111E+02  5.69998E+02  5.38331E+02  7.00515E+02  5.53574E+02  1.57311E+07  0.00000E+00  4.53992E+00  4.54197E+00  5.06693E+00  2.04877E+00  4.04877E+00  1.55514E+00  1.09867E+01  1.33276E+05  8.14994E+01  1.32338E+01  9.10259E-01  6.76114E-01  1.80071E+01  7.00687E+00  9.87603E-01  6.78572E+00  5.54181E+00  1.02800E+00  0.00000E+00  9.94664E-02  2.44395E-01  5.25959E-02  3.97013E-01  7.81465E-02  1.59352E-01  1.59352E-01  1.77650E-05  1.15867E+00  8.70888E-02  7.38861E+01       clos
  4.41000E+07  5.10417E+02  3.04459E+19  1.16202E+01  1.26779E+01  5.07115E+01  3.23049E+01  3.23049E+01  3.51436E-02  3.83761E-02  3.51436E-02  8.35123E+02  5.70111E+02  5.69998E+02  5.38331E+02  7.00461E+02  5.53574E+02  1.57311E+07  0.00000E+00  4.53995E+00  4.54199E+00  5.06695E+00  2.04877E+00  4.04877E+00  1.55919E+00  1.09775E+01  1.33276E+05  8.15379E+01  1.32338E+01  9.10786E-01  6.76114E-01  1.80070E+01  7.00771E+00  9.88437E-01  6.78789E+00  5.54399E+00  1.03017E+00  0.00000E+00  9.95231E-02  2.44275E-01  5.27154E-02  3.97013E-01  7.81465E-02  1.59352E-01  1.59352E-01  1.78283E-05  1.16029E+00  8.74504E-02  7.38035E+01       clos
  4.42000E+07  5.11574E+02  3.04459E+19  1.16216E+01  1.27066E+01  5.08265E+01  3.23781E+01  3.23781E+01  3.52233E-02  3.84631E-02  3.52233E-02  8.35122E+02  5.70111E+02  5.69998E+02  5.38331E+02  7.00480E+02  5.53574E+02  1.57311E+07  0.00000E+00  4.53998E+00  4.54203E+00  5.06697E+00  2.04877E+00  4.04877E+00  1.56327E+00  1.10091E+01  1.33276E+05  8.15776E+01  1.32338E+01  9.11553E-01  6.76114E-01  1.80071E+01  7.00866E+00  9.89392E-01  6.79013E+00  5.54621E+00  1.03241E+00  0.00000E+00  9.95895E-02  2.44156E-01  5.28350E-02  3.97013E-01  7.81465E-02  1.59352E-01  1.59352E-01  1.78916E-05  1.16196E+00  8.78109E-02  7.40872E+01       clos
  4.43000E+07  5.12731E+02  3.04459E+19  1.16230E+01  1.27354E+01  5.09415E+01  3.24514E+01  3.24514E+01  3.53030E-02  3.85501E-02  3.53030E-02  8.35025E+02  5.70111E+02  5.69998E+02  5.38331E+02  7.00425E+02  5.53574E+02  1.57311E+07  0.00000E+00  4.54000E+00  4.54205E+00  5.06699E+00  2.04877E+00  4.04877E+00  1.56733E+00  1.09976E+01  1.33276E+05  8.16159E+01  1.32338E+01  9.12067E-01  6.76114E-01  1.80070E+01  7.00949E+00  9.90215E-01  6.79232E+00  5.54840E+00  1.03460E+00  0.00000E+00  9.96466E-02  2.44036E-01  5.29545E-02  3.97013E-01  7.81465E-02  1.59352E-01  1.59352E-01  1.79550E-05  1.16333E+00  8.81723E-02  7.39843E+01       clos
  4.44000E+07  5.13889E+02  3.04459E+19  1.16244E+01  1.27641E+01  5.10565E+01  3.25246E+01  3.25246E+01  3.53827E-02  3.86371E-02  3.53827E-02  8.34989E+02  5.70111E+02  5.69998E+02  5.38331E+02  7.00432E+02  5.53574E+02  1.57311E+07  0.00000E+00  4.54002E+00  4.54207E+00  5.06700E+00  2.04877E+00  4.04877E+00  1.57143E+00  1.09684E+01  1.33276E+05  8.16563E+01  1.32338E+01  9.12489E-01  6.76114E-01  1.80070E+01  7.01022E+00  9.90945E-01  6.79430E+00  5.55040E+00  1.03658E+00  0.00000E+00  9.97070E-02  2.43916E-01  5.30740E-02  3.97013E-01  7.81465E-02  1.59352E-01  1.59352E-01  1.80184E-05  1.16493E+00  8.85336E-02  7.37218E+01       clos
  4.45000E+07  5.15046E+02  3.04459E+19  1.16259E+01  1.27929E+01  5.11715E+01  3.25979E+01  3.25979E+01  3.54624E-02  3.87241E-02  3.54624E-02  8.34890E+02  5.70111E+02  5.69998E+02  5.38331E+02  7.00376E+02  5.53574E+02  1.57311E+07  0.00000E+00  4.54005E+00  4.54210E+00  5.06702E+00  2.04877E+00  4.04877E+00  1.57557E+00  1.09690E+01  1.33276E+05  8.16990E+01  1.32338E+01  9.13068E-01  6.76114E-01  1.80069E+01  7.01110E+00  9.91825E-01  6.79633E+00  5.55248E+00  1.03861E+00  0.00000E+00  9.97617E-02  2.43797E-01  5.31936E-02  3.97013E-01  7.81465E-02  1.59352E-01  1.59352E-01  1.80820E-05  1.16675E+00  8.88944E-02  7.37268E+01       clos
